,predicted_weekly_demand,safety_stock,recommended_restock,avg_price,estimated_cost,Description
23034,128.0,37.0,164.0,2.0940000000000003,344.09,DRAWER KNOB CERAMIC BLACK
21209,125.0,38.0,163.0,0.39,63.46,MULTICOLOUR HONEYCOMB FAN
85230G,163.0,0.0,163.0,0.29,47.35,ORANGE VOTIVE CANDLE
22970,115.0,48.0,163.0,2.7781884057971014,453.61,LONDON BUS COFFEE MUG
23120,113.0,50.0,163.0,0.5368421052631579,87.65,PACK OF 6 SMALL FRUIT STRAWS
21680,133.0,30.0,163.0,1.3375,218.28,WOODLAND  STICKERS
84926A,163.0,0.0,163.0,0.29,47.35,WAKE UP COCKEREL TILE COASTER
23359,132.0,30.0,163.0,2.154375,350.54,SET OF 12 T-LIGHTS VINTAGE DOILEY
85230A,163.0,0.0,163.0,0.29,47.35,OPIUM SCENTED VOTIVE CANDLE
23145,117.0,46.0,163.0,1.176,191.26,ZINC T-LIGHT HOLDER STAR LARGE
21974,114.0,49.0,163.0,2.111483333333333,344.66,SET OF 36 PAISLEY FLOWER DOILIES
23267,104.0,59.0,162.0,1.5272916666666667,247.79,SET OF 4 SANTA PLACE SETTINGS
35599D,104.0,58.0,162.0,2.1166666666666667,343.45,PINK AND WHITE CHRISTMAS TREE 120CM
20978,119.0,43.0,162.0,1.6802430555555556,272.34,36 PENCILS TUBE SKULLS
22653,113.0,49.0,162.0,1.7552266666666665,284.02,BUTTON BOX 
85061W,119.0,43.0,162.0,0.99625,161.38,WHITE JEWELLED HEART DECORATION
22296,109.0,53.0,162.0,2.078222222222222,336.78,HEART IVORY TRELLIS LARGE
22730,101.0,62.0,162.0,4.76502,773.64,ALARM CLOCK BAKELIKE IVORY
22068,84.0,78.0,161.0,2.1459803921568628,346.48,BLACK PIRATE TREASURE CHEST
21648,100.0,61.0,161.0,2.13,342.01,ASSORTED TUTTI FRUTTI SMALL PURSE
22902,79.0,83.0,161.0,3.2491388888888886,524.5,TOTE BAG I LOVE LONDON
21636,126.0,35.0,161.0,0.9605,154.38,MADRAS NOTEBOOK MEDIUM
23196,103.0,58.0,161.0,2.1187857142857145,341.69,RETRO LEAVES MAGNETIC NOTEPAD
23426,115.0,46.0,161.0,3.963571428571429,639.31,METAL SIGN DROP YOUR PANTS
23360,113.0,47.0,160.0,2.3373684210526315,374.26,SET 8 CANDLES VINTAGE DOILEY
22547,25.0,134.0,160.0,0.6393055555555556,102.04,MINI JIGSAW DINOSAUR 
23401,25.0,135.0,160.0,7.925473684210527,1267.47,RUSTIC MIRROR WITH LACE HEART
23391,101.0,59.0,160.0,5.546111111111111,888.5, I LOVE LONDON MINI BACKPACK
21888,121.0,38.0,160.0,4.846027777777778,774.98,BINGO SET
16236,95.0,65.0,160.0,0.30470588235294116,48.66,KITTY PENCIL ERASERS
84536B,89.0,71.0,160.0,0.6347619047619047,101.85,FAIRY CAKES NOTEBOOK A7 SIZE
22163,97.0,62.0,159.0,1.434,227.96,HEART STRING MEMO HOLDER HANGING
22991,115.0,43.0,159.0,2.5317654320987657,401.44,GIRAFFE WOODEN RULER
23159,114.0,45.0,159.0,2.1984444444444446,349.24,SET OF 5 PANCAKE DAY MAGNETS
21917,111.0,48.0,159.0,0.502719298245614,79.77,SET 12 KIDS  WHITE CHALK STICKS
22694,123.0,35.0,159.0,2.47029012345679,391.69,WICKER STAR 
22287,114.0,46.0,159.0,0.38999999999999996,62.12,"DECORATION , WOBBLY CHICKEN, METAL "
72807B,80.0,78.0,158.0,5.572222222222222,880.82,SET/3 OCEAN SCENT CANDLE JEWEL BOX
22732,105.0,53.0,158.0,1.6149652777777777,255.32,3D VINTAGE CHRISTMAS STICKERS 
21429,110.0,48.0,158.0,2.4526363636363637,388.15,RED GINGHAM ROSE JEWELLERY BOX
22911,69.0,90.0,158.0,3.4066666666666667,539.46,PAPER CHAIN KIT LONDON
23436,114.0,45.0,158.0,1.6813425925925927,265.94,GIFT BAG LARGE VINTAGE CHRISTMAS
17084P,108.0,49.0,157.0,0.378,59.37,DRAGONS BLOOD INCENSE
22212,127.0,29.0,157.0,2.916413043478261,456.71,FOUR HOOK  WHITE LOVEBIRDS
35599B,59.0,98.0,157.0,1.95,305.59,BLACK CHRISTMAS TREE 120CM
85066,96.0,61.0,157.0,14.54825,2285.55,CREAM SWEETHEART MINI CHEST
84926F,116.0,41.0,157.0,1.22,191.77,PSYCHEDELIC TILE COASTER
20970,103.0,54.0,157.0,4.614365079365079,723.32,PINK FLORAL FELTCRAFT SHOULDER BAG
23375,121.0,36.0,157.0,1.0544736842105262,165.89,50'S CHRISTMAS PAPER GIFT BAG
21623,90.0,67.0,157.0,10.425555555555555,1634.24,VINTAGE UNION JACK MEMOBOARD
85114C,119.0,38.0,157.0,1.8842857142857141,295.71,RED ENCHANTED FOREST PLACEMAT
22493,114.0,42.0,156.0,2.072947368421053,322.57,PAINT YOUR OWN CANVAS SET
22273,115.0,41.0,156.0,3.4887885714285716,544.13,FELTCRAFT DOLL MOLLY
21980,98.0,58.0,156.0,0.5345714285714285,83.21,PACK OF 12 RED RETROSPOT TISSUES 
20772,92.0,63.0,156.0,2.6254999999999997,408.88,GARDEN PATH JOURNAL
22208,92.0,63.0,155.0,1.159952380952381,180.01,WOOD STAMP SET THANK YOU
21014,88.0,68.0,155.0,0.38899999999999996,60.46,SWISS CHALET TREE DECORATION 
21245,26.0,129.0,155.0,2.06,318.47,GREEN POLKADOT PLATE 
85125,85.0,70.0,155.0,3.625,560.66,SMALL ROUND CUT GLASS CANDLESTICK
22396,108.0,47.0,155.0,0.605625,93.7,MAGNETS PACK OF 4 RETRO PHOTO
22545,41.0,114.0,155.0,0.48,74.27,MINI JIGSAW BUNNIES
23156,126.0,29.0,154.0,2.25425,348.21,SET OF 5 MINI GROCERY MAGNETS
21770,93.0,61.0,154.0,5.507704545454545,847.66,OPEN CLOSED METAL SIGN
22695,97.0,57.0,154.0,1.5799275362318839,243.34,WICKER WREATH SMALL
21669,110.0,43.0,153.0,1.7889473684210528,273.32,BLUE STRIPE CERAMIC DRAWER KNOB
22587,108.0,45.0,153.0,1.0917999999999999,167.18,FELTCRAFT HAIRBAND RED AND BLUE
22209,97.0,56.0,153.0,1.1622105263157896,177.82,WOOD STAMP SET HAPPY BIRTHDAY
72807A,83.0,69.0,152.0,4.745666666666667,719.57,SET/3 ROSE CANDLE IN JEWELLED BOX
23432,117.0,35.0,152.0,1.66,252.28,PRETTY HANGING QUILTED HEARTS
21371,110.0,43.0,152.0,1.8025,274.65,MIRRORED WALL ART POPPIES
21070,104.0,49.0,152.0,1.8833333333333335,286.94,VINTAGE BILLBOARD MUG 
22477,87.0,66.0,152.0,2.0566666666666666,313.55,WATERING CAN GARDEN MARKER
84813,105.0,46.0,151.0,5.616666666666667,845.55,SET OF 4 DIAMOND NAPKIN RINGS
23197,104.0,47.0,151.0,2.1618518518518517,327.39,SKETCHBOOK MAGNETIC SHOPPING LIST
23247,105.0,46.0,151.0,3.7145201465201465,560.88,BISCUIT TIN 50'S CHRISTMAS
23473,123.0,28.0,151.0,0.9266666666666665,139.49,WOODLAND SMALL RED FELT HEART
23027,123.0,28.0,151.0,2.2508333333333335,338.92,DRAWER KNOB VINTAGE GLASS HEXAGON
22432,73.0,77.0,150.0,2.544,381.15,WATERING CAN PINK BUNNY
22207,90.0,59.0,150.0,6.778866666666666,1014.2,FRYING PAN UNION FLAG
23377,100.0,50.0,150.0,0.6667460317460318,100.02,PACK OF 12 DOLLY GIRL TISSUES
21462,88.0,62.0,149.0,4.1587499999999995,620.72,"NURSERY A,B,C PAINTED LETTERS"
21106,106.0,43.0,149.0,3.6471428571428572,543.12,CREAM SLICE FLANNEL CHOCOLATE SPOT 
85135C,97.0,51.0,149.0,6.814285714285715,1012.78,RED DRAGONFLY HELICOPTER
22109,98.0,51.0,149.0,5.557049382716049,830.45,FULL ENGLISH BREAKFAST PLATE
22567,118.0,30.0,148.0,1.7078947368421054,252.82,20 DOLLY PEGS RETROSPOT
35598D,72.0,75.0,148.0,0.65,95.94,PINK/WHITE CHRISTMAS TREE 60CM
22232,106.0,42.0,148.0,0.59,87.52,JIGSAW TOADSTOOLS 3 PIECE
22110,109.0,40.0,148.0,3.828925824175824,568.29,BIRD HOUSE HOT WATER BOTTLE
21876,104.0,43.0,148.0,2.677277777777778,395.39,POTTERING MUG
82486,106.0,41.0,147.0,9.347435897435897,1375.27,WOOD S/3 CABINET ANT WHITE FINISH
23169,103.0,44.0,147.0,4.700993055555556,693.38,CLASSIC GLASS SWEET JAR
22381,94.0,52.0,146.0,3.151708333333333,460.58,TOY TIDY PINK POLKADOT
22812,83.0,63.0,146.0,3.2778645833333333,479.41,PACK 3 BOXES CHRISTMAS PANNETONE
35818P,96.0,49.0,146.0,0.38,55.41,"ACRYLIC JEWEL ICICLE, PINK"
84951A,96.0,51.0,146.0,1.7177777777777778,251.19,SET OF 4 PISTACHIO LOVEBIRD COASTER
23269,91.0,54.0,145.0,1.6541666666666666,240.44,SET OF 2 CERAMIC CHRISTMAS TREES
23121,88.0,57.0,145.0,0.48916666666666664,70.92,PACK OF 6 COCKTAIL PARASOL STRAWS
22614,88.0,56.0,145.0,0.6578095238095238,95.09,PACK OF 12 SPACEBOY TISSUES
23542,24.0,120.0,145.0,11.014444444444443,1593.0,70'S ALPHABET WALL ART
21877,72.0,74.0,145.0,2.257942028985507,328.02,HOME SWEET HOME MUG
22214,97.0,48.0,145.0,3.39625,492.33,CANDLE PLATE LACE WHITE
23490,93.0,51.0,144.0,4.059375,585.51,T-LIGHT HOLDER HANGING LOVE BIRD
85088,83.0,61.0,144.0,3.318,477.27,CANDY SPOT HAND BAG
22119,78.0,66.0,144.0,6.044066666666667,871.26,PEACE WOODEN BLOCK LETTERS
21239,113.0,30.0,143.0,1.11,158.71,PINK  POLKADOT CUP
23565,98.0,45.0,143.0,1.9270238095238095,274.93,EGG CUP MILKMAID HELGA 
23481,95.0,48.0,143.0,1.3376923076923077,191.69,PEARLISED IVORY HEART SMALL 
85019A,95.0,48.0,143.0,1.25,178.38,ROMANTIC IMAGES NOTEBOOK SET
23358,92.0,50.0,143.0,4.397896825396826,628.54,HOT STUFF HOT WATER BOTTLE
22956,77.0,66.0,143.0,2.1084375,302.32,36 FOIL HEART CAKE CASES
23281,54.0,88.0,143.0,1.186111111111111,169.03,FOLDING BUTTERFLY MIRROR RED  
22718,121.0,21.0,142.0,0.42000000000000004,59.68,CARD CAT AND TREE 
22971,106.0,36.0,142.0,2.8764035087719297,408.21,QUEENS GUARD COFFEE MUG
21155,99.0,43.0,142.0,3.488933333333333,494.97,RED RETROSPOT PEG BAG
85183A,115.0,28.0,142.0,1.25,177.88,CHARLIE & LOLA WASTEPAPER BIN BLUE
21990,99.0,43.0,142.0,1.8317389770723105,259.23,MODERN FLORAL STATIONERY SET
23155,107.0,35.0,142.0,0.9125,129.15,KNICKERBOCKERGLORY MAGNET ASSORTED 
70006,96.0,45.0,141.0,1.6445,231.43,LOVE HEART POCKET WARMER
23029,95.0,46.0,141.0,1.8139999999999998,256.41,DRAWER KNOB CRACKLE GLAZE GREEN
22536,80.0,61.0,141.0,0.42,59.14,MAGIC DRAWING SLATE PURDEY
23393,101.0,40.0,141.0,5.369199999999999,759.43,HOME SWEET HOME CUSHION COVER 
22921,100.0,41.0,141.0,0.944,132.93,HERB MARKER CHIVES 
21034,108.0,33.0,141.0,0.95,133.73,REX CASH+CARRY JUMBO SHOPPER
35819B,77.0,65.0,141.0,0.34199999999999997,48.37,"ACRYLIC HANGING JEWEL,BLUE"
23255,68.0,73.0,141.0,4.909999999999999,693.59,CHILDRENS CUTLERY CIRCUS PARADE
22737,99.0,42.0,141.0,2.5353717948717946,356.86,RIBBON REEL CHRISTMAS PRESENT 
21677,100.0,40.0,140.0,1.2214285714285713,170.79,HEARTS  STICKERS
22637,82.0,58.0,140.0,2.712121212121212,380.7,PIGGY BANK RETROSPOT 
22505,94.0,45.0,140.0,5.956140350877193,832.2,MEMO BOARD COTTAGE DESIGN
84032A,90.0,50.0,140.0,3.266511111111111,457.24,CHARLIE+LOLA PINK HOT WATER BOTTLE
22302,106.0,35.0,140.0,2.807058823529412,394.24,COFFEE MUG PEARS  DESIGN
35095A,104.0,37.0,140.0,0.6746969696969697,94.71,BLUE VICTORIAN FABRIC OVAL BOX
23171,91.0,49.0,140.0,2.539861111111111,355.13,REGENCY TEA PLATE GREEN 
22984,101.0,38.0,139.0,0.6079166666666667,84.67,CARD GINGHAM ROSE 
21115,84.0,55.0,139.0,8.121176470588235,1130.28,ROSE CARAVAN DOORSTOP
21871,72.0,67.0,139.0,2.1536410256410257,298.78,SAVE THE PLANET MUG
22851,89.0,51.0,139.0,1.1269565217391304,156.94,SET 20 NAPKINS FAIRY CAKES DESIGN 
22061,64.0,75.0,139.0,6.586666666666667,918.45,LARGE CAKE STAND  HANGING STRAWBERY
23531,20.0,118.0,139.0,8.5118,1179.75,WALL ART BIG LOVE 
79066K,98.0,40.0,138.0,1.2571052631578947,173.12,RETRO MOD TRAY
22805,97.0,41.0,138.0,2.2829166666666665,314.93,BLUE DRAWER KNOB ACRYLIC EDWARDIAN
16258A,56.0,82.0,138.0,0.5357777777777777,73.87,SWIRLY CIRCULAR RUBBERS IN BAG
21981,85.0,53.0,138.0,0.6452753623188405,89.21,PACK OF 12 WOODLAND TISSUES 
22405,72.0,66.0,138.0,1.234,170.51,MONEY BOX POCKET MONEY DESIGN
23398,87.0,50.0,137.0,1.0604666666666667,145.17,HANGING HEART BONHEUR
21306,93.0,43.0,137.0,0.6233333333333333,85.16,SET/4 DAISY MIRROR MAGNETS
21679,81.0,56.0,137.0,1.1793333333333333,161.55,SKULLS  STICKERS
22074,75.0,62.0,137.0,1.215782857142857,166.21,6 RIBBONS SHIMMERING PINKS 
22650,88.0,49.0,137.0,2.3220833333333335,318.42,CERAMIC PIRATE CHEST MONEY BANK
22735,88.0,49.0,137.0,3.1885,437.62,RIBBON REEL SOCKS AND MITTENS
21983,85.0,52.0,136.0,0.5885185185185186,80.19,PACK OF 12 BLUE PAISLEY TISSUES 
84931B,93.0,43.0,136.0,3.2385714285714284,439.63,BLUE SCOTTIE DOG W FLOWER PATTERN
90087,54.0,83.0,136.0,1.0539999999999998,143.82,CRYSTAL SEA HORSE PHONE CHARM
21882,97.0,39.0,136.0,0.895,121.78,SKULLS TAPE
21668,101.0,34.0,135.0,2.3042857142857143,310.71,RED STRIPE CERAMIC DRAWER KNOB
22312,87.0,47.0,135.0,3.2987962962962967,444.11,OFFICE MUG WARMER POLKADOT
23404,19.0,116.0,135.0,6.646618055555556,896.78,HOME SWEET HOME BLACKBOARD
20675,68.0,67.0,135.0,1.5752314814814816,213.18,BLUE POLKADOT BOWL
20686,73.0,61.0,135.0,4.188888888888889,564.85,DOLLY MIXTURE CHILDREN'S UMBRELLA
23541,89.0,46.0,135.0,10.208315789473684,1378.76,WALL ART CLASSIC PUDDINGS 
23012,93.0,42.0,135.0,5.311257575757575,716.62,GLASS APOTHECARY BOTTLE PERFUME
20679,87.0,47.0,134.0,7.321350000000001,982.3,EDWARDIAN PARASOL RED
22101,79.0,55.0,134.0,2.2125,295.96,MIRROR MOSAIC VOTIVE HOLDER
21430,92.0,41.0,134.0,5.033270833333334,672.66,SET/3 RED GINGHAM ROSE STORAGE BOX
79302M,92.0,42.0,134.0,3.3980000000000006,454.54,"ART LIGHTS,FUNK MONKEY"
22942,89.0,45.0,134.0,7.798209523809524,1043.38,CHRISTMAS LIGHTS 10 SANTAS 
23162,85.0,49.0,134.0,4.847666666666667,651.87,REGENCY TEA STRAINER
23163,87.0,45.0,133.0,3.967205882352941,525.77,REGENCY SUGAR TONGS
21883,99.0,34.0,133.0,0.8133333333333334,107.87,STARS GIFT TAPE 
22496,79.0,53.0,133.0,2.4105128205128206,319.67,SET OF 2 ROUND TINS DUTCH CHEESE
22745,85.0,47.0,132.0,2.993361111111111,395.22,POPPY'S PLAYHOUSE BEDROOM 
22677,80.0,52.0,132.0,1.3975,184.67,FRENCH BLUE METAL DOOR SIGN 2
21672,94.0,38.0,132.0,2.344,310.24,WHITE SPOT RED CERAMIC DRAWER KNOB
22642,98.0,34.0,132.0,2.424090909090909,320.56,SET OF 4 NAPKIN CHARMS STARS   
22535,80.0,52.0,132.0,0.42,55.52,MAGIC DRAWING SLATE BUNNIES 
21194,108.0,24.0,132.0,0.65,85.88,PINK  HONEYCOMB PAPER FAN
22092,85.0,47.0,132.0,0.39,51.4,BLUE PAISLEY TISSUE BOX
21116,75.0,57.0,132.0,6.943235294117647,917.98,OWL DOORSTOP
90114,73.0,59.0,132.0,2.51625,332.38,SUMMER DAISIES BAG CHARM
21291,89.0,43.0,132.0,0.915,121.09,SMALL POLKADOT CHOCOLATE GIFT BAG 
22481,72.0,59.0,132.0,1.0614999999999999,139.96,BLACK TEA TOWEL CLASSIC DESIGN
21218,77.0,54.0,131.0,5.849972222222221,764.15,RED SPOTTY BISCUIT TIN
22731,88.0,42.0,131.0,1.6077962962962962,209.85,3D CHRISTMAS STAMPS STICKERS 
21747,97.0,34.0,131.0,1.5525,203.4,SMALL SKULL WINDMILL
23139,86.0,45.0,131.0,1.026,134.36,SINGLE WIRE HOOK PINK HEART
22785,48.0,82.0,131.0,6.806666666666667,888.9,SQUARECUSHION COVER PINK UNION FLAG
85071B,67.0,63.0,131.0,0.6113333333333333,79.94,RED CHARLIE+LOLA PERSONAL DOORSIGN
23061,104.0,28.0,131.0,1.5292307692307692,201.06,VINTAGE EMBOSSED HEART
23242,66.0,65.0,131.0,2.5707539682539684,336.72,TREASURE TIN BUFFALO BILL 
23553,20.0,111.0,131.0,14.700871212121212,1919.41,LANDMARK FRAME CAMDEN TOWN 
21385,91.0,39.0,130.0,1.118125,145.63,IVORY HANGING DECORATION  HEART
21329,85.0,45.0,130.0,2.346378787878788,306.18,DINOSAURS  WRITING SET 
84086C,77.0,53.0,130.0,3.1860000000000004,414.05,PINK/PURPLE RETRO RADIO
22186,94.0,37.0,130.0,3.209492063492063,418.49,RED STAR CARD HOLDER
22815,86.0,44.0,130.0,0.42,54.73,CARD PSYCHEDELIC APPLES
22042,99.0,31.0,130.0,0.4655555555555555,60.43,CHRISTMAS CARD SINGING ANGEL
21415,92.0,38.0,130.0,1.72,223.98,CLAM SHELL SMALL 
23511,94.0,35.0,129.0,2.950111111111111,381.74,EMBROIDERED RIBBON REEL EMILY 
85160B,96.0,34.0,129.0,0.39,50.5,BLACK BIRD GARDEN DESIGN MUG
22211,110.0,19.0,129.0,1.1820000000000002,152.93,WOOD STAMP SET FLOWERS
21259,98.0,31.0,129.0,7.2528500000000005,937.11,VICTORIAN SEWING BOX SMALL 
22439,90.0,38.0,128.0,0.78,99.87,6 ROCKET BALLOONS 
21417,28.0,100.0,128.0,2.221,283.38,COCKLE SHELL DISH
22639,80.0,47.0,128.0,2.4127083333333332,307.73,SET OF 4 NAPKIN CHARMS HEARTS
22023,97.0,31.0,128.0,0.7047222222222222,90.52,EMPIRE BIRTHDAY CARD
48187,72.0,56.0,128.0,8.231309523809523,1050.93,DOORMAT NEW ENGLAND
84927F,83.0,45.0,128.0,0.39,49.94,PSYCHEDELIC TILE HOOK
21640,97.0,30.0,127.0,1.183125,150.8,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK
22681,90.0,37.0,127.0,1.6845454545454546,214.12,FRENCH BLUE METAL DOOR SIGN 6
21989,92.0,36.0,127.0,1.1035,140.45,PACK OF 20 SKULL PAPER NAPKINS
22640,76.0,52.0,127.0,2.7125,345.67,SET OF 4 NAPKIN CHARMS 3 KEYS 
16048,80.0,46.0,126.0,0.4749999999999999,59.83,TEATIME ROUND PENCIL SHARPENER 
23130,65.0,60.0,126.0,5.229314285714286,656.6,MISTLETOE HEART WREATH GREEN
22210,71.0,55.0,126.0,1.1281818181818182,142.49,WOOD STAMP SET BEST WISHES
21814,97.0,28.0,126.0,1.8175,228.44,HEART T-LIGHT HOLDER 
23126,90.0,35.0,126.0,5.6196785714285715,705.96,DOLLCRAFT GIRL AMELIE KIT
22856,87.0,39.0,126.0,1.25,157.52,ASSORTED EASTER DECORATIONS  BELLS
23388,77.0,48.0,125.0,5.069035087719298,631.57,WOODLAND MINI BACKPACK
21117,104.0,21.0,125.0,1.25,156.66,BLOND DOLL DOORSTOP
23417,67.0,59.0,125.0,1.1883333333333332,148.95,BATHROOM HOOK
23190,97.0,28.0,125.0,1.7183333333333333,214.93,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  
22963,72.0,53.0,125.0,1.3880555555555556,172.85,JAM JAR WITH GREEN LID
21110,61.0,64.0,125.0,7.079333333333333,885.02,LARGE CAKE TOWEL PINK SPOTS
23023,89.0,35.0,124.0,1.9233333333333331,238.57,RIDGED BONNE JAM JAR T-LIGHT HOLDER
21786,87.0,37.0,124.0,0.6884420289855072,85.65,POLKADOT RAIN HAT 
22670,65.0,59.0,124.0,1.7781746031746033,219.88,FRENCH WC SIGN BLUE METAL
21745,86.0,38.0,124.0,4.048571428571429,502.54,GAOLERS KEYS DECORATIVE GARDEN 
23096,90.0,33.0,123.0,2.1707719298245616,266.73,PETIT TRAY CHIC
22821,95.0,28.0,123.0,0.7594117647058823,93.66,GIFT BAG PSYCHEDELIC APPLES
21408,79.0,44.0,123.0,5.303607843137255,649.92,SPOTTY PINK DUCK DOORSTOP
22269,73.0,50.0,123.0,0.9075,111.42,EGG CUP NATURAL CHICKEN
22680,82.0,41.0,123.0,1.7395454545454543,213.89,FRENCH BLUE METAL DOOR SIGN 5
22714,92.0,30.0,122.0,0.6634375,81.2,CARD BIRTHDAY COWBOY
17012D,81.0,41.0,122.0,1.6253421052631578,198.19,ORIGAMI ROSE INCENSE/CANDLE SET 
23122,82.0,40.0,122.0,1.1339814814814815,138.48,PARTY CHARMS 50 PIECES
23452,87.0,35.0,122.0,2.1092770562770564,257.77,HEART MINI PORTRAIT FRAME
23340,80.0,42.0,122.0,2.405263157894737,292.41,VINTAGE CHRISTMAS CAKE FRILL
22321,92.0,29.0,121.0,1.1533333333333333,139.98,BIRD DECORATION RED RETROSPOT
23237,79.0,42.0,121.0,4.37,530.45,SET OF 4 KNICK KNACK TINS LEAVES 
11001,83.0,38.0,121.0,2.432857142857143,294.6,ASSTD DESIGN RACING CAR PEN
22904,71.0,50.0,121.0,3.3476,406.11,CALENDAR PAPER CUT DESIGN
22713,89.0,32.0,121.0,0.5794444444444444,70.04,CARD I LOVE LONDON 
22164,62.0,59.0,121.0,2.95,357.67,STRING OF STARS CARD HOLDER
84806B,62.0,59.0,121.0,0.9199999999999999,111.55,WHITE CANDYSTUFT ARTIFICIAL FLOWER
21932,97.0,23.0,121.0,2.114282608695652,255.42,SCANDINAVIAN PAISLEY PICNIC BAG
23559,84.0,37.0,121.0,3.364963768115942,408.09,WOODLAND BUNNIES LOLLY MAKERS
20768,66.0,55.0,121.0,2.6758333333333333,322.95,GREEN FERN JOURNAL 
48185,65.0,56.0,121.0,9.455388888888889,1145.72,DOORMAT FAIRY CAKE
23226,60.0,62.0,121.0,1.5020833333333332,182.23,FILIGREE HEART DAISY WHITE
23435,88.0,33.0,120.0,0.8173015873015873,98.34,3 RAFFIA RIBBONS VINTAGE CHRISTMAS
20840,90.0,30.0,120.0,2.0191666666666666,243.04,FRENCH FLORAL CUSHION COVER 
22215,79.0,41.0,120.0,6.010000000000001,718.76,CAKE STAND WHITE TWO TIER LACE
21746,82.0,38.0,120.0,1.734,207.97,SMALL RED RETROSPOT WINDMILL
21162,70.0,50.0,120.0,1.0224603174603175,123.12,TOXIC AREA  DOOR HANGER 
22919,79.0,41.0,120.0,1.0583333333333331,126.81,HERB MARKER MINT
85062,81.0,38.0,119.0,1.9077272727272727,227.63,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR
22304,69.0,50.0,119.0,3.5185714285714282,418.44,COFFEE MUG BLUE PAISLEY DESIGN
21678,89.0,29.0,119.0,1.1099999999999999,131.97,PAISLEY PATTERN  STICKERS
23004,60.0,59.0,119.0,0.6514015151515151,77.47,TRAVEL CARD WALLET PANTRY
48194,60.0,58.0,119.0,9.756666666666666,1156.18,DOORMAT HEARTS
21530,86.0,32.0,118.0,1.3581818181818184,160.23,DAIRY MAID TOASTRACK
23415,64.0,54.0,118.0,1.2915384615384615,152.6,HOME SWEET HOME HOOK
22723,70.0,48.0,118.0,4.806466666666666,566.24,SET OF 6 HERB TINS SKETCHBOOK
23348,83.0,35.0,118.0,2.105,248.57,Unknown
21114,76.0,42.0,118.0,3.3699999999999997,398.04,LAVENDER SCENTED FABRIC HEART
22766,66.0,52.0,118.0,3.428030303030303,403.88,PHOTO FRAME CORNICE
23270,82.0,34.0,117.0,1.6269444444444445,189.84,SET OF 2 CERAMIC PAINTED HEARTS 
79190B,79.0,38.0,117.0,0.5429999999999999,63.56,RETRO PLASTIC POLKA TRAY
22227,78.0,39.0,117.0,0.8816666666666667,102.83,HANGING HEART MIRROR DECORATION 
23249,81.0,37.0,117.0,1.65,193.23,VINTAGE RED ENAMEL TRIM PLATE
22994,52.0,65.0,117.0,0.6051212121212122,70.86,TRAVEL CARD WALLET RETROSPOT
85227,78.0,39.0,117.0,1.1885652173913044,139.59,SET OF 6 3D KIT CARDS FOR KIDS
21744,88.0,29.0,117.0,3.0629761904761907,357.55,SNOWFLAKE PORTABLE TABLE LIGHT 
15034,54.0,61.0,116.0,0.4938461538461538,57.19,PAPER POCKET TRAVELING FAN 
22365,65.0,52.0,116.0,10.6434375,1236.32,DOORMAT RESPECTABLE HOUSE
85014B,75.0,42.0,116.0,7.635238095238096,889.2,RED RETROSPOT UMBRELLA
84820,65.0,52.0,116.0,2.854,332.36,DANISH ROSE TRINKET TRAYS
47590A,65.0,51.0,116.0,6.004615384615385,697.28,BLUE HAPPY BIRTHDAY BUNTING
22190,48.0,68.0,116.0,1.9381578947368423,224.85,LOCAL CAFE MUG
22955,65.0,51.0,116.0,2.438627450980392,283.85,36 FOIL STAR CAKE CASES 
21463,70.0,45.0,116.0,5.844736842105263,675.32,MIRRORED DISCO BALL 
21813,89.0,27.0,116.0,3.748985507246377,433.78,GARLAND WITH STARS AND BELLS
23289,85.0,31.0,116.0,1.6279057971014494,188.85,DOLLY GIRL CHILDRENS BOWL
37327,79.0,36.0,115.0,0.195,22.42,ASSTD MULTICOLOUR CIRCLES MUG
22107,79.0,37.0,115.0,3.523269230769231,406.68,PIZZA PLATE IN BOX
23129,79.0,37.0,115.0,5.491666666666666,632.32,HEART SHAPED HOLLY WREATH
85131B,69.0,46.0,115.0,0.83,95.21,BEADED CRYSTAL HEART GREEN ON STICK
20893,22.0,93.0,115.0,3.278333333333333,375.66,HANGING BAUBLE T-LIGHT HOLDER SMALL
21804,70.0,45.0,115.0,3.3386842105263157,384.45,WHITE CHRISTMAS GARLAND STARS TREES
15056N,49.0,66.0,115.0,7.371184210526316,847.97,EDWARDIAN PARASOL NATURAL
84625A,50.0,65.0,115.0,0.85,97.6,PINK NEW BAROQUECANDLESTICK CANDLE
21902,79.0,35.0,114.0,1.0657575757575757,120.98,"KEY FOB , FRONT  DOOR "
22716,73.0,41.0,114.0,0.6857407407407408,78.09,CARD CIRCUS PARADE
48138,64.0,49.0,114.0,9.700461538461537,1101.43,DOORMAT UNION FLAG
21420,53.0,60.0,113.0,2.43,273.9,OYSTER TRINKET BOX
21191,74.0,39.0,113.0,3.058611111111111,345.59,LARGE WHITE HONEYCOMB PAPER BELL  
85159B,68.0,46.0,113.0,1.95,220.76,"WHITE TEA,COFFEE,SUGAR JARS"
22286,76.0,36.0,113.0,0.8042857142857144,90.53,"DECORATION , WOBBLY RABBIT , METAL "
